rmse	mae	r2	pearson	spearman	task	method_name	method_params	hash
0.3462159425132937	0.265224295292672	-0.0015195782939028	0.7064655337586154	0.651464784970929	top10_abundant_msi_full_rna	lasso	{'alpha': 200.0}	d5cbdb0f43
0.3462159425132937	0.265224295292672	-0.0015195782939028	0.7064655337586154	0.651464784970929	top10_abundant_msi_full_rna	lasso	{'alpha': 50.0}	d2f8b87951
1.1693999595898434	0.8752458600812101	-10.371057235614952	0.2206281579044725	0.2437787708476939	top10_abundant_msi_full_rna	linear	{'parm': 0}	b5b15bb9ca
0.3337152773941109	0.2552985953891953	0.0699094822268675	0.7306068671003724	0.6818063158412145	top10_abundant_msi_full_rna	xgboost	{'alpha': 50, 'lambda': 100, 'max_depth': 3, 'learning_rate': 0.05, 'n_estimators': 1000, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3, 'early_stopping_rounds': 10, 'n_jobs': 20}	018fa7c037
0.3256318236956169	0.250555629361724	0.1153293582611692	0.7439364515964799	0.6929223864616685	top10_abundant_msi_full_rna	xgboost	{'alpha': 10, 'lambda': 50, 'max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 500, 'subsample': 0.9, 'colsample_bytree': 0.7, 'min_child_weight': 2, 'early_stopping_rounds': 20, 'n_jobs': 20}	dc6ece4ecb
0.3292655661171589	0.2523872152403442	0.0937348188986245	0.7382655933540577	0.6897188060685724	top10_abundant_msi_full_rna	xgboost	{'alpha': 30, 'lambda': 80, 'max_depth': 4, 'learning_rate': 0.03, 'n_estimators': 800, 'subsample': 0.85, 'colsample_bytree': 0.75, 'min_child_weight': 2, 'early_stopping_rounds': 15, 'n_jobs': 20}	3784a8f198
0.3252325355785522	0.2509485081337255	0.1179438393913581	0.7439008714830109	0.6863541655157289	top10_abundant_msi_full_rna	xgboost	{'alpha': 0, 'lambda': 10, 'max_depth': 6, 'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'early_stopping_rounds': 5, 'n_jobs': 20}	5f5312d4f2
0.3280518678298346	0.2518545438683259	0.1009107408207642	0.7400132549750512	0.6899802631389476	top10_abundant_msi_full_rna	xgboost	{'alpha': 25, 'lambda': 70, 'max_depth': 7, 'learning_rate': 0.02, 'n_estimators': 1500, 'subsample': 0.95, 'colsample_bytree': 0.65, 'min_child_weight': 4, 'early_stopping_rounds': 25, 'n_jobs': 20}	28b4cdc2ce
0.4426180994808275	0.347429353587034	-0.6334920222066757	0.579507733338999	0.5403914584918864	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.1}	194d2af98e
0.3715750070939	0.2901058788372897	-0.1500622401453676	0.6696180511870498	0.6120782799117295	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.5}	287e8f2c1c
0.350796282521593	0.2727012833772941	-0.024827950283157	0.7008334394159835	0.6401202472539428	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.9}	757ad3693e
0.3410563379857655	0.2641284793081354	0.029957424872764	0.7170097761878532	0.6571084856428221	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.1}	83cc6f190d
0.3288907001024365	0.2522042520388126	0.0962847082785236	0.7391445586501882	0.6882782979089773	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.5}	6736a47acb
0.3312802686295317	0.2536886341902591	0.0826118488718015	0.7348803618383286	0.6832517489805232	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.9}	129b5f480a
0.3316495966312162	0.2539306058772518	0.0804513016350762	0.7342138544039408	0.6826834885251519	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.1}	295afcc9b5
0.3398433117527614	0.2602028817376524	0.0334753164934056	0.7191658349701946	0.66695867600571	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.5}	97f8097511
0.3437596199595024	0.2631883313199369	0.0121433032594941	0.7112540435428398	0.6542780925310819	top10_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.9}	6c7a5a5948
0.3451882149526076	0.264404572399309	0.0043491805965188	0.7084885812125815	0.6532900118310425	top10_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.1}	f2b9ac8292
0.3462159425132937	0.265224295292672	-0.0015195782939028	0.7064655337586154	0.651464784970929	top10_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.5}	044c679cf0
0.3462159425132937	0.265224295292672	-0.0015195782939028	0.7064655337586154	0.651464784970929	top10_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.9}	f5e1651e1f
0.9574988954801638	0.7196090817451477	-6.932480812072754	0.28874338	0.291870787751711	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 20, 'lr': 0.0005, 'epochs': 150, 'batch_size': 64}	da49dc92c5
1.0776778689894733	0.8057934641838074	-9.08836555480957	0.25773358	0.2655362895941321	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 10, 'lr': 0.001, 'epochs': 100, 'batch_size': 32}	ed3b4dfdc7
1.0350690121148411	0.8131563067436218	-8.305841445922852	0.25894362	0.2562198012715629	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 50, 'lr': 0.0003, 'epochs': 200, 'batch_size': 128}	373ca97f4f
1.1335357987716412	0.8482764959335327	-10.151901245117188	0.21384235	0.2212340288174304	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 384, 'latent_dim': 30, 'lr': 0.0007, 'epochs': 180, 'batch_size': 64}	83549ae891
0.8531235900979042	0.6510220766067505	-5.29200553894043	0.31480187	0.3084701479098584	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 40, 'lr': 0.0002, 'epochs': 250, 'batch_size': 128}	d30948da02
1.0641959623418276	0.7947849631309509	-8.831792831420898	0.25713706	0.263428942832733	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 30, 'lr': 0.001, 'epochs': 120, 'batch_size': 64}	8b3d2d7ce6
0.9943409176493644	0.7862399220466614	-7.604327201843262	0.2683376	0.2561785956511043	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 1024, 'latent_dim': 100, 'lr': 0.0001, 'epochs': 300, 'batch_size': 256}	db9dbca7e1
1.061456841395075	0.8016570210456848	-8.805781364440918	0.29201233	0.2952450280911955	top10_abundant_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 5, 'lr': 0.0015, 'epochs': 80, 'batch_size': 32}	4567b0c021
