rmse	mae	r2	pearson	spearman	task	method_name	method_params	hash
0.342967231381854	0.2665105563375218	0.3606661824262333	0.9110709719813386	0.9117946222390384	top5_spat_msi_full_rna	xgboost	{'alpha': 50, 'lambda': 100, 'max_depth': 3, 'learning_rate': 0.05, 'n_estimators': 1000, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3, 'early_stopping_rounds': 10, 'n_jobs': 20}	83825d4e7c
0.3238369201723058	0.2506736768978734	0.4308469341692541	0.9209208132693942	0.9226716425127156	top5_spat_msi_full_rna	xgboost	{'alpha': 10, 'lambda': 50, 'max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 500, 'subsample': 0.9, 'colsample_bytree': 0.7, 'min_child_weight': 2, 'early_stopping_rounds': 20, 'n_jobs': 20}	75f0b737f9
0.3294564425964431	0.2560467274983892	0.4099007718255716	0.9180252145414504	0.9193753933878328	top5_spat_msi_full_rna	xgboost	{'alpha': 30, 'lambda': 80, 'max_depth': 4, 'learning_rate': 0.03, 'n_estimators': 800, 'subsample': 0.85, 'colsample_bytree': 0.75, 'min_child_weight': 2, 'early_stopping_rounds': 15, 'n_jobs': 20}	841b3daae7
0.3166155224511841	0.24484294286729	0.4554100993611726	0.92438088518783	0.924592955307084	top5_spat_msi_full_rna	xgboost	{'alpha': 0, 'lambda': 10, 'max_depth': 6, 'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'early_stopping_rounds': 5, 'n_jobs': 20}	ef8eb9378d
0.3241195513153513	0.2513265155902043	0.4293399983389045	0.9207184734351712	0.922037071533703	top5_spat_msi_full_rna	xgboost	{'alpha': 25, 'lambda': 70, 'max_depth': 7, 'learning_rate': 0.02, 'n_estimators': 1500, 'subsample': 0.95, 'colsample_bytree': 0.65, 'min_child_weight': 4, 'early_stopping_rounds': 25, 'n_jobs': 20}	a0949ce22d
0.4216498525636101	0.3272959123648083	0.0415837709398197	0.8674266856633326	0.8712163774112031	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.1}	9c57b87ada
0.3634628838137109	0.2832222003739807	0.2862886654290582	0.8994046565291307	0.9006542668363895	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.5}	9cf3c95425
0.3464469704493716	0.2699578410010484	0.3510253578609876	0.9084555581064726	0.9089360164161068	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.9}	633b026475
0.3381970336467705	0.2629604100254717	0.3808540357296014	0.9128945465701168	0.9131373574329732	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.1}	e8c382169a
0.3342603420535401	0.2586048786826423	0.3920536523368282	0.915456265794364	0.9150140616613832	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.5}	7503d44b5e
0.337492686413344	0.2613825578811256	0.3789038623079282	0.9139892035080924	0.9129704973020336	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.9}	a950b1323e
0.3391929107338591	0.2629084005487406	0.3724123045860905	0.9131785148970388	0.9116932667264576	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.1}	8de669cf29
0.3670754752513191	0.2863517530651012	0.2621093041429503	0.8980850509522436	0.8989996513781782	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.5}	3fca1b981d
0.3852382940582559	0.3011146478355103	0.1830320605284484	0.8875044848503307	0.8926597973493751	top5_spat_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.9}	3225595226
0.403580654897171	0.31730738090985	0.1061924904341579	0.8753393288680471	0.8853247961961708	top5_spat_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.1}	126e34cff3
0.4285841297328083	0.3383878345192428	-0.0006298998834044	0.8570347422749401	0.8448390253379822	top5_spat_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.5}	6e61d55529
0.4285841297328083	0.3383878345192428	-0.0006298998834044	0.8570347422749401	0.8448390253379822	top5_spat_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.9}	2025288cf6
0.8495913448832186	0.636837363243103	-3.192577600479126	0.65370303	0.6738732566968576	top5_spat_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 20, 'lr': 0.0005, 'epochs': 150, 'batch_size': 64}	e89362f47e
1.0012666309894722	0.7437629103660583	-4.842558860778809	0.5975443	0.6240348868665907	top5_spat_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 10, 'lr': 0.001, 'epochs': 100, 'batch_size': 32}	c9756d67fd
0.7775131117766955	0.5866192579269409	-2.513046979904175	0.6843195	0.7010957465689784	top5_spat_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 50, 'lr': 0.0003, 'epochs': 200, 'batch_size': 128}	4c1c714c2f
0.9587676508446256	0.708349883556366	-4.283936977386475	0.5978228	0.6235080402065878	top5_spat_msi_full_rna	cvae	{'hidden_dim': 384, 'latent_dim': 30, 'lr': 0.0007, 'epochs': 180, 'batch_size': 64}	8de5f36463
0.7588130991306301	0.5710611939430237	-2.3403160572052	0.6959318	0.7137235917603761	top5_spat_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 40, 'lr': 0.0002, 'epochs': 250, 'batch_size': 128}	b73b676a49
0.8813308502877423	0.6640378832817078	-3.5235226154327397	0.63847506	0.6563127949745936	top5_spat_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 30, 'lr': 0.001, 'epochs': 120, 'batch_size': 64}	448ff4f4c7
0.8350620855446452	0.6617307662963867	-3.090127944946289	0.65905285	0.6696398016789191	top5_spat_msi_full_rna	cvae	{'hidden_dim': 1024, 'latent_dim': 100, 'lr': 0.0001, 'epochs': 300, 'batch_size': 256}	fc7513362d
0.973457864024822	0.7247669100761414	-4.509045600891113	0.59785104	0.621418563832853	top5_spat_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 5, 'lr': 0.0015, 'epochs': 80, 'batch_size': 32}	302a80d019
