rmse	mae	r2	pearson	spearman	task	method_name	method_params	hash
0.3588615945983809	0.2744829621085485	0.1113207588161537	0.8299530498767111	0.8288585921125626	top20_abundant_msi_full_rna	xgboost	{'alpha': 0, 'lambda': 10, 'max_depth': 6, 'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'early_stopping_rounds': 5, 'n_jobs': 20}	b0a06b4f5b
0.3596763808147897	0.2738749264442172	0.1054466351039083	0.8295750758053801	0.8310496383591609	top20_abundant_msi_full_rna	xgboost	{'alpha': 25, 'lambda': 70, 'max_depth': 7, 'learning_rate': 0.02, 'n_estimators': 1500, 'subsample': 0.95, 'colsample_bytree': 0.65, 'min_child_weight': 4, 'early_stopping_rounds': 25, 'n_jobs': 20}	9e8ca7b111
0.4919241589234586	0.3844427120792529	-0.6491690058436573	0.6981629095059657	0.7003095459848553	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.1}	c596a816d6
0.4159996937559632	0.3230807807765267	-0.1765663002592576	0.7679162917666739	0.7649746850002052	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.5}	f767b4779d
0.392021146366773	0.3029094013549275	-0.0460122176817347	0.7920133565289864	0.7881351713128851	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.9}	e1a1c51eae
0.3784646397824699	0.2911381136881769	0.0198932256157139	0.8073721376645528	0.8044319943234319	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.1}	c576a26bf0
0.3634435678185056	0.2765161660006528	0.0911006227352072	0.8245476159254989	0.8266573147794468	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.5}	a60273cefb
0.365918534372717	0.2781410521694369	0.0771451474116931	0.8223671370710803	0.8258936649495854	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.9}	611b8110ff
0.3666581028523961	0.2785254934177269	0.0734281254236233	0.8215697556869225	0.825924800873553	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.1}	f7452942f3
0.3761445604161481	0.2859506045688494	0.0248494113796853	0.8112722604755362	0.8174380319971292	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.5}	7dcaff6e67
0.3796537196402659	0.2886150884388144	0.0074444453647883	0.8073508157226852	0.8120644386811969	top20_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.9}	e3e54acd88
0.3806720597244017	0.2894533874873377	0.0022010574649425	0.8063021833543863	0.8113087001107098	top20_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.1}	14795427c8
0.3813371953093596	0.2899785158138229	-0.0014656126560026	0.805643164533576	0.8108898522198346	top20_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.5}	32a2f6ca92
0.3813371953093596	0.2899785158138229	-0.0014656126560026	0.805643164533576	0.8108898522198346	top20_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.9}	3d428c8884
0.9278021536713076	0.6996826529502869	-5.433210849761963	0.44931066	0.4603402755863808	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 20, 'lr': 0.0005, 'epochs': 150, 'batch_size': 64}	360154135f
1.0375503206114407	0.7744200825691223	-7.1260175704956055	0.40887725	0.4277362393323913	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 10, 'lr': 0.001, 'epochs': 100, 'batch_size': 32}	4d42ad4a17
0.8874563770587549	0.6746940612792969	-4.956362724304199	0.4728626	0.4835535039812151	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 50, 'lr': 0.0003, 'epochs': 200, 'batch_size': 128}	7caac41859
0.9781655848556656	0.7338573336601257	-6.0179643630981445	0.43733603	0.4504908777657571	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 384, 'latent_dim': 30, 'lr': 0.0007, 'epochs': 180, 'batch_size': 64}	33957ab644
0.8581812456872798	0.6503171920776367	-4.527176856994629	0.48519483	0.496580103610709	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 40, 'lr': 0.0002, 'epochs': 250, 'batch_size': 128}	21795e2f55
0.9753061681931195	0.7351194620132446	-6.058778762817383	0.42801183	0.4429168263231324	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 30, 'lr': 0.001, 'epochs': 120, 'batch_size': 64}	700e8873b0
0.9338819625527544	0.7395261526107788	-5.736619472503662	0.45181024	0.4484978444740162	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 1024, 'latent_dim': 100, 'lr': 0.0001, 'epochs': 300, 'batch_size': 256}	3de2ebd01e
0.9884307205493534	0.7462128400802612	-6.344954013824463	0.43552113	0.4431340552124614	top20_abundant_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 5, 'lr': 0.0015, 'epochs': 80, 'batch_size': 32}	3340429583
